artist_name,artist_popularity,artist_followers,artist_image_url,track_name,duration_min,popularity,release_date,genres,collaborators,album_cover_url,date_gathered,type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Nicki Minaj,87,32639398,https://i.scdn.co/image/ab6761610000e5eb07a50f0a9a8f11e5a1102cbd,Swalla (feat. Nicki Minaj & Ty Dolla $ign),3.61,64,2024-02-16,"['hip pop', 'pop', 'queens hip hop', 'rap']","['Jason Derulo', 'Ty Dolla $ign']",https://i.scdn.co/image/ab67616d0000b27354bdca52fa6d58a84bf7c28d,2024-11-05,Top Track,0.689,0.789,1.0,-4.901,1.0,0.122,0.154,0.0,0.203,0.745,98.043,216409.0,4.0
Nicki Minaj,87,32639398,https://i.scdn.co/image/ab6761610000e5eb07a50f0a9a8f11e5a1102cbd,The Night Is Still Young,3.79,60,2014-12-12,"['hip pop', 'pop', 'queens hip hop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b2736fc944ef0967cf846c7539d6,2024-11-05,Top Track,0.655,0.692,1.0,-6.145,0.0,0.0563,0.00209,0.00286,0.128,0.694,128.008,227560.0,4.0
Chris Brown,88,23901368,https://i.scdn.co/image/ab6761610000e5eba48397e590a1c70e2cda7728,Under The Influence,3.08,83,2019-10-04,"['r&b', 'rap']",[],https://i.scdn.co/image/ab67616d0000b2739a494f7d8909a6cc4ceb74ac,2024-11-05,Top Track,0.755,0.562,9.0,-8.947,0.0,0.0355,0.0186,0.000231,0.18,0.368,116.931,184613.0,4.0
Chris Brown,88,23901368,https://i.scdn.co/image/ab6761610000e5eba48397e590a1c70e2cda7728,Superhero (Heroes & Villains) [with Future & Chris Brown],3.04,80,2022-12-02,"['r&b', 'rap']","['Metro Boomin', 'Future']",https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,2024-11-05,Top Track,0.709,0.583,5.0,-5.298,0.0,0.204,0.138,2.97e-06,0.195,0.533,116.624,182667.0,4.0
Chris Brown,88,23901368,https://i.scdn.co/image/ab6761610000e5eba48397e590a1c70e2cda7728,Angel Numbers / Ten Toes,5.11,76,2023-11-10,"['r&b', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273649d02a68c64fd203c183e54,2024-11-05,Top Track,0.406,0.5,4.0,-8.452,0.0,0.0501,0.192,0.0,0.175,0.0905,157.984,306847.0,4.0
Chris Brown,88,23901368,https://i.scdn.co/image/ab6761610000e5eba48397e590a1c70e2cda7728,Forever,4.64,76,2008-04-29,"['r&b', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273b0d747e54b78eb460dcb9316,2024-11-05,Top Track,0.672,0.82,11.0,-4.456,1.0,0.0459,0.0368,0.000188,0.184,0.438,120.005,278573.0,4.0
Chris Brown,88,23901368,https://i.scdn.co/image/ab6761610000e5eba48397e590a1c70e2cda7728,No Guidance (feat. Drake),4.34,75,2019-06-28,"['r&b', 'rap']",['Drake'],https://i.scdn.co/image/ab67616d0000b2739e588b0c2afe8178b2b76231,2024-11-05,Top Track,0.696,0.454,1.0,-6.756,0.0,0.153,0.123,0.0,0.155,0.136,92.928,260640.0,4.0
Chris Brown,88,23901368,https://i.scdn.co/image/ab6761610000e5eba48397e590a1c70e2cda7728,Loyal (feat. Lil Wayne & Tyga),4.42,74,2014-09-16,"['r&b', 'rap']","['Lil Wayne', 'Tyga']",https://i.scdn.co/image/ab67616d0000b273d7a62d8635f92472d57d5f8d,2024-11-05,Top Track,0.841,0.522,10.0,-5.963,0.0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,264947.0,4.0
Chris Brown,88,23901368,https://i.scdn.co/image/ab6761610000e5eba48397e590a1c70e2cda7728,With You,4.2,74,2007-11-06,"['r&b', 'rap']",[],https://i.scdn.co/image/ab67616d0000b27339509cc5eadf803928f2f167,2024-11-05,Top Track,0.662,0.693,3.0,-4.298,1.0,0.0698,0.134,0.0,0.145,0.655,86.009,252120.0,4.0
Chris Brown,88,23901368,https://i.scdn.co/image/ab6761610000e5eba48397e590a1c70e2cda7728,Kiss Kiss (feat. T-Pain),4.18,74,2007-11-06,"['r&b', 'rap']",['T-Pain'],https://i.scdn.co/image/ab67616d0000b27339509cc5eadf803928f2f167,2024-11-05,Top Track,0.729,0.658,10.0,-3.386,0.0,0.225,0.0506,0.0,0.0693,0.551,140.043,250667.0,3.0
Chris Brown,88,23901368,https://i.scdn.co/image/ab6761610000e5eba48397e590a1c70e2cda7728,Run It! (feat. Juelz Santana),3.83,73,2005,"['r&b', 'rap']",['Juelz Santana'],https://i.scdn.co/image/ab67616d0000b273f9685817281327d5fecb244e,2024-11-05,Top Track,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,229867.0,4.0
Chris Brown,88,23901368,https://i.scdn.co/image/ab6761610000e5eba48397e590a1c70e2cda7728,Five More Hours,3.53,71,2017-03-31,"['r&b', 'rap']",['Deorro'],https://i.scdn.co/image/ab67616d0000b273fe3951b474a76b0f25e3c760,2024-11-05,Top Track,0.699,0.883,5.0,-3.226,0.0,0.219,0.0288,0.0,0.817,0.499,127.961,211975.0,4.0
Imagine Dragons,89,55081467,https://i.scdn.co/image/ab6761610000e5ebab47d8dae2b24f5afe7f9d38,Believer,3.41,85,2017-06-23,"['modern rock', 'pop', 'rock']",[],https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a,2024-11-05,Top Track,0.776,0.78,10.0,-4.374,0.0,0.128,0.0622,0.0,0.081,0.666,124.949,204347.0,4.0
Imagine Dragons,89,55081467,https://i.scdn.co/image/ab6761610000e5ebab47d8dae2b24f5afe7f9d38,Thunder,3.12,84,2017-06-23,"['modern rock', 'pop', 'rock']",[],https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a,2024-11-05,Top Track,0.604,0.822,0.0,-4.833,1.0,0.0438,0.00672,0.134,0.147,0.288,167.997,187147.0,4.0
Imagine Dragons,89,55081467,https://i.scdn.co/image/ab6761610000e5ebab47d8dae2b24f5afe7f9d38,Bones,2.75,81,2022-07-01,"['modern rock', 'pop', 'rock']",[],https://i.scdn.co/image/ab67616d0000b273fc915b69600dce2991a61f13,2024-11-05,Top Track,0.772,0.75,5.0,-3.67,0.0,0.0455,0.0201,0.0,0.074,0.587,114.061,165265.0,4.0
Imagine Dragons,89,55081467,https://i.scdn.co/image/ab6761610000e5ebab47d8dae2b24f5afe7f9d38,Whatever It Takes,3.35,81,2017-06-23,"['modern rock', 'pop', 'rock']",[],https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a,2024-11-05,Top Track,0.672,0.655,10.0,-5.021,0.0,0.031,0.0362,0.0,0.117,0.555,134.948,201240.0,4.0
Imagine Dragons,89,55081467,https://i.scdn.co/image/ab6761610000e5ebab47d8dae2b24f5afe7f9d38,Enemy (with JID) - from the series Arcane League of Legends,2.89,79,2022-07-01,"['modern rock', 'pop', 'rock']","['JID', 'Arcane', 'League of Legends']",https://i.scdn.co/image/ab67616d0000b273fc915b69600dce2991a61f13,2024-11-05,Top Track,0.728,0.783,11.0,-4.424,0.0,0.266,0.237,0.0,0.434,0.555,77.011,173381.0,4.0
Imagine Dragons,89,55081467,https://i.scdn.co/image/ab6761610000e5ebab47d8dae2b24f5afe7f9d38,Natural,3.16,79,2018-11-09,"['modern rock', 'pop', 'rock']",[],https://i.scdn.co/image/ab67616d0000b273da6f73a25f4c79d0e6b4a8bd,2024-11-05,Top Track,0.704,0.611,2.0,-6.112,1.0,0.041,0.217,0.0,0.0812,0.22,99.994,189467.0,4.0
Imagine Dragons,89,55081467,https://i.scdn.co/image/ab6761610000e5ebab47d8dae2b24f5afe7f9d38,Bad Liar,4.35,78,2018-11-09,"['modern rock', 'pop', 'rock']",[],https://i.scdn.co/image/ab67616d0000b273da6f73a25f4c79d0e6b4a8bd,2024-11-05,Top Track,0.307,0.637,3.0,-6.993,1.0,0.0569,0.0732,0.0,0.368,0.0805,88.693,260773.0,4.0
Imagine Dragons,89,55081467,https://i.scdn.co/image/ab6761610000e5ebab47d8dae2b24f5afe7f9d38,Demons,2.92,73,2012-09-04,"['modern rock', 'pop', 'rock']",[],https://i.scdn.co/image/ab67616d0000b273b2b2747c89d2157b0b29fb6a,2024-11-05,Top Track,0.5,0.71,3.0,-3.015,1.0,0.0339,0.19,0.00025,0.329,0.419,89.929,175200.0,4.0
Imagine Dragons,89,55081467,https://i.scdn.co/image/ab6761610000e5ebab47d8dae2b24f5afe7f9d38,Radioactive,3.11,71,2012-09-04,"['modern rock', 'pop', 'rock']",[],https://i.scdn.co/image/ab67616d0000b273b2b2747c89d2157b0b29fb6a,2024-11-05,Top Track,0.448,0.784,9.0,-3.686,1.0,0.0625,0.0999,0.000108,0.668,0.237,136.239,186813.0,4.0
Imagine Dragons,89,55081467,https://i.scdn.co/image/ab6761610000e5ebab47d8dae2b24f5afe7f9d38,On Top Of The World,3.16,67,2012-09-04,"['modern rock', 'pop', 'rock']",[],https://i.scdn.co/image/ab67616d0000b273a8f95e7f840c11edfa6cc3bd,2024-11-05,Top Track,0.635,0.926,0.0,-5.589,1.0,0.15,0.0892,4.4e-06,0.0928,0.771,100.043,189840.0,4.0
Daddy Yankee,88,35374372,https://i.scdn.co/image/ab6761610000e5ebaa534de724c7a565c07bb3f5,Gasolina,3.21,81,2004-07-13,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",[],https://i.scdn.co/image/ab67616d0000b2736bdcdf82ecce36bff808a40c,2024-11-05,Top Track,0.852,0.797,0.0,-6.543,1.0,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,192600.0,4.0
Daddy Yankee,88,35374372,https://i.scdn.co/image/ab6761610000e5ebaa534de724c7a565c07bb3f5,"Lo Que Pasó, Pasó",3.52,78,2004-07-13,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",[],https://i.scdn.co/image/ab67616d0000b2736bdcdf82ecce36bff808a40c,2024-11-05,Top Track,0.819,0.741,8.0,-6.538,0.0,0.0412,0.104,0.0,0.283,0.84,97.014,210933.0,4.0
Daddy Yankee,88,35374372,https://i.scdn.co/image/ab6761610000e5ebaa534de724c7a565c07bb3f5,Despacito,3.82,78,2019-02-01,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",['Luis Fonsi'],https://i.scdn.co/image/ab67616d0000b273ef0d4234e1a645740f77d59c,2024-11-05,Top Track,0.655,0.797,2.0,-4.787,1.0,0.153,0.198,0.0,0.067,0.839,177.928,229360.0,4.0
Daddy Yankee,88,35374372,https://i.scdn.co/image/ab6761610000e5ebaa534de724c7a565c07bb3f5,La Santa,3.44,78,2020-02-29,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",['Bad Bunny'],https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,2024-11-05,Top Track,0.744,0.868,1.0,-4.524,1.0,0.047,0.0326,0.0,0.0822,0.586,93.037,206420.0,4.0
Daddy Yankee,88,35374372,https://i.scdn.co/image/ab6761610000e5ebaa534de724c7a565c07bb3f5,Tu Príncipe,3.43,77,2004-07-13,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",['Zion & Lennox'],https://i.scdn.co/image/ab67616d0000b2736bdcdf82ecce36bff808a40c,2024-11-05,Top Track,0.77,0.804,4.0,-5.479,1.0,0.0623,0.16,1e-05,0.193,0.568,94.017,205520.0,4.0
Daddy Yankee,88,35374372,https://i.scdn.co/image/ab6761610000e5ebaa534de724c7a565c07bb3f5,La Despedida,3.38,77,2010-04-27,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",[],https://i.scdn.co/image/ab67616d0000b273d55d06f510870ea67dccbb2e,2024-11-05,Top Track,0.745,0.994,2.0,-2.194,0.0,0.0497,0.0909,0.0546,0.0684,0.972,122.049,202827.0,4.0
Daddy Yankee,88,35374372,https://i.scdn.co/image/ab6761610000e5ebaa534de724c7a565c07bb3f5,Ella Me Levanto,3.49,76,2007-06-05,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",[],https://i.scdn.co/image/ab67616d0000b27323a0d80da059e0b729f42714,2024-11-05,Top Track,0.76,0.9,5.0,-4.782,1.0,0.0668,0.0715,0.0,0.221,0.761,100.046,209493.0,4.0
Daddy Yankee,88,35374372,https://i.scdn.co/image/ab6761610000e5ebaa534de724c7a565c07bb3f5,Con Calma,3.22,76,2019-01-24,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",['Snow'],https://i.scdn.co/image/ab67616d0000b273896ffcd42561c44fea2bae7b,2024-11-05,Top Track,0.737,0.86,8.0,-2.652,0.0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227.0,4.0
Daddy Yankee,88,35374372,https://i.scdn.co/image/ab6761610000e5ebaa534de724c7a565c07bb3f5,Llamado de Emergencia,4.0,74,2008-08-12,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",[],https://i.scdn.co/image/ab67616d0000b273522f64d160907ff8a7b61bc7,2024-11-05,Top Track,0.703,0.909,4.0,-4.456,0.0,0.0358,0.216,1.57e-06,0.162,0.777,97.982,239920.0,4.0
Daddy Yankee,88,35374372,https://i.scdn.co/image/ab6761610000e5ebaa534de724c7a565c07bb3f5,China,5.03,68,2020-05-29,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']","['Anuel AA', 'KAROL G', 'Ozuna', 'J Balvin']",https://i.scdn.co/image/ab67616d0000b2733cb695bfc1246bdf66161fce,2024-11-05,Top Track,0.786,0.808,7.0,-3.702,1.0,0.0881,0.0846,0.000289,0.0822,0.608,105.029,301714.0,4.0
Lady Gaga,92,32503928,https://i.scdn.co/image/ab6761610000e5eb4b09cd0839c6129c29d22f79,Die With A Smile,4.19,100,2024-08-16,"['art pop', 'dance pop', 'pop']",['Bruno Mars'],https://i.scdn.co/image/ab67616d0000b27382ea2e9e1858aa012c57cd45,2024-11-05,Top Track,0.521,0.592,6.0,-7.777,0.0,0.0304,0.308,0.0,0.122,0.535,157.969,251668.0,3.0
Lady Gaga,92,32503928,https://i.scdn.co/image/ab6761610000e5eb4b09cd0839c6129c29d22f79,Disease,3.83,84,2024-10-25,"['art pop', 'dance pop', 'pop']",[],https://i.scdn.co/image/ab67616d0000b273465e58cfc2ee480a7d0ae59d,2024-11-05,Top Track,0.562,0.917,11.0,-2.768,0.0,0.117,0.0513,0.0,0.488,0.501,100.987,229997.0,4.0
Lady Gaga,92,32503928,https://i.scdn.co/image/ab6761610000e5eb4b09cd0839c6129c29d22f79,Shallow,3.6,82,2018-10-05,"['art pop', 'dance pop', 'pop']",['Bradley Cooper'],https://i.scdn.co/image/ab67616d0000b273e2d156fdc691f57900134342,2024-11-05,Top Track,0.577,0.385,7.0,-6.362,1.0,0.03,0.371,0.0,0.231,0.331,95.82,215733.0,4.0
Lady Gaga,92,32503928,https://i.scdn.co/image/ab6761610000e5eb4b09cd0839c6129c29d22f79,Always Remember Us This Way,3.5,82,2018-10-05,"['art pop', 'dance pop', 'pop']",[],https://i.scdn.co/image/ab67616d0000b273b5d4b4ed17ec86c4b3944af2,2024-11-05,Top Track,0.549,0.502,0.0,-5.972,1.0,0.0405,0.299,0.0,0.764,0.291,129.842,210200.0,4.0
Lady Gaga,92,32503928,https://i.scdn.co/image/ab6761610000e5eb4b09cd0839c6129c29d22f79,Bad Romance,4.91,82,2009-11-05,"['art pop', 'dance pop', 'pop']",[],https://i.scdn.co/image/ab67616d0000b2735c9890c0456a3719eeecd8aa,2024-11-05,Top Track,0.695,0.921,0.0,-3.752,1.0,0.0363,0.00314,5.26e-05,0.0842,0.714,119.007,294573.0,4.0
Lady Gaga,92,32503928,https://i.scdn.co/image/ab6761610000e5eb4b09cd0839c6129c29d22f79,Poker Face,3.95,76,2008-01-01,"['art pop', 'dance pop', 'pop']",[],https://i.scdn.co/image/ab67616d0000b273613aaa3ae566d9f36008aed0,2024-11-05,Top Track,0.851,0.806,4.0,-4.618,1.0,0.0787,0.119,1.72e-06,0.121,0.774,119.001,237200.0,4.0
Lady Gaga,92,32503928,https://i.scdn.co/image/ab6761610000e5eb4b09cd0839c6129c29d22f79,Just Dance,4.03,74,2008-01-01,"['art pop', 'dance pop', 'pop']","[""Colby O'Donis""]",https://i.scdn.co/image/ab67616d0000b273613aaa3ae566d9f36008aed0,2024-11-05,Top Track,0.822,0.739,1.0,-4.541,0.0,0.0311,0.0264,4.28e-05,0.181,0.745,118.99,241933.0,4.0
Lady Gaga,92,32503928,https://i.scdn.co/image/ab6761610000e5eb4b09cd0839c6129c29d22f79,Bloody Mary,4.08,74,2011-01-01,"['art pop', 'dance pop', 'pop']",[],https://i.scdn.co/image/ab67616d0000b273a47c0e156ea3cebe37fdcab8,2024-11-05,Top Track,0.591,0.634,9.0,-6.365,0.0,0.0291,0.0107,1.95e-06,0.113,0.44,99.998,244760.0,4.0
Lady Gaga,92,32503928,https://i.scdn.co/image/ab6761610000e5eb4b09cd0839c6129c29d22f79,Judas,4.15,73,2011-01-01,"['art pop', 'dance pop', 'pop']",[],https://i.scdn.co/image/ab67616d0000b2734ba15b951a5cff36133ca5bd,2024-11-05,Top Track,0.661,0.937,10.0,-3.83,0.0,0.0744,0.000967,1.58e-05,0.355,0.535,130.999,249067.0,4.0
Lady Gaga,92,32503928,https://i.scdn.co/image/ab6761610000e5eb4b09cd0839c6129c29d22f79,Paparazzi,3.47,71,2008-01-01,"['art pop', 'dance pop', 'pop']",[],https://i.scdn.co/image/ab67616d0000b273613aaa3ae566d9f36008aed0,2024-11-05,Top Track,0.762,0.692,5.0,-3.973,0.0,0.0437,0.112,0.0,0.094,0.397,114.903,208307.0,4.0
Future,93,19097463,https://i.scdn.co/image/ab6761610000e5eb7565b356bc9d9394eefa2ccb,Type Shit,3.8,84,2024-03-22,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']","['Metro Boomin', 'Travis Scott', 'Playboi Carti']",https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8,2024-11-05,Top Track,0.64,0.552,2.0,-5.679,1.0,0.129,0.0215,0.0,0.119,0.112,144.941,228267.0,4.0
Future,93,19097463,https://i.scdn.co/image/ab6761610000e5eb7565b356bc9d9394eefa2ccb,Like That,4.46,84,2024-03-22,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']","['Metro Boomin', 'Kendrick Lamar']",https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8,2024-11-05,Top Track,0.814,0.676,11.0,-4.67,0.0,0.231,0.00709,1.28e-05,0.119,0.312,162.012,267707.0,4.0
Future,93,19097463,https://i.scdn.co/image/ab6761610000e5eb7565b356bc9d9394eefa2ccb,Too Many Nights (feat. Don Toliver & with Future),3.33,82,2022-12-02,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']","['Metro Boomin', 'Don Toliver']",https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,2024-11-05,Top Track,0.573,0.668,7.0,-4.356,0.0,0.0467,0.189,4.01e-05,0.109,0.145,87.973,199920.0,4.0
Future,93,19097463,https://i.scdn.co/image/ab6761610000e5eb7565b356bc9d9394eefa2ccb,WAIT FOR U (feat. Drake & Tems),3.16,82,2022-04-29,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']","['Drake', 'Tems']",https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,2024-11-05,Top Track,0.463,0.642,1.0,-4.474,1.0,0.34,0.314,0.0,0.0686,0.339,83.389,189893.0,4.0
Future,93,19097463,https://i.scdn.co/image/ab6761610000e5eb7565b356bc9d9394eefa2ccb,Mask Off,3.41,81,2017-06-30,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",[],https://i.scdn.co/image/ab67616d0000b273e0b64c8be3c4e804abcb2696,2024-11-05,Top Track,0.833,0.434,2.0,-8.795,1.0,0.431,0.0102,0.0219,0.165,0.281,150.062,204600.0,4.0
Future,93,19097463,https://i.scdn.co/image/ab6761610000e5eb7565b356bc9d9394eefa2ccb,Superhero (Heroes & Villains) [with Future & Chris Brown],3.04,80,2022-12-02,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']","['Metro Boomin', 'Chris Brown']",https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,2024-11-05,Top Track,0.709,0.583,5.0,-5.298,0.0,0.204,0.138,2.97e-06,0.195,0.533,116.624,182667.0,4.0
Future,93,19097463,https://i.scdn.co/image/ab6761610000e5eb7565b356bc9d9394eefa2ccb,Solo,4.43,80,2017-07-27,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",[],https://i.scdn.co/image/ab67616d0000b2737567ec7d3c07783e4f2111e0,2024-11-05,Top Track,0.784,0.486,5.0,-6.497,0.0,0.0475,0.0538,0.497,0.101,0.0894,110.964,265996.0,4.0
Future,93,19097463,https://i.scdn.co/image/ab6761610000e5eb7565b356bc9d9394eefa2ccb,TELEKINESIS (feat. SZA & Future),5.9,79,2023-07-28,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']","['Travis Scott', 'SZA']",https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44,2024-11-05,Top Track,0.458,0.535,5.0,-4.854,0.0,0.0281,0.575,0.0,0.168,0.216,82.826,353755.0,4.0
Future,93,19097463,https://i.scdn.co/image/ab6761610000e5eb7565b356bc9d9394eefa2ccb,Low Life (feat. The Weeknd),5.23,78,2016-04-13,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",['The Weeknd'],https://i.scdn.co/image/ab67616d0000b273626745b3aa04899001a924ad,2024-11-05,Top Track,0.722,0.331,8.0,-7.789,1.0,0.0726,0.337,0.282,0.146,0.102,143.961,313547.0,4.0
Future,93,19097463,https://i.scdn.co/image/ab6761610000e5eb7565b356bc9d9394eefa2ccb,PUFFIN ON ZOOTIEZ,2.88,78,2022-04-29,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",[],https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,2024-11-05,Top Track,0.883,0.657,8.0,-5.748,1.0,0.305,0.0603,0.0,0.128,0.284,124.992,172933.0,4.0
21 Savage,89,20494004,https://i.scdn.co/image/ab6761610000e5eb4f8f76117470957c0e81e5b2,redrum,4.51,82,2024-01-12,"['atl hip hop', 'hip hop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347,2024-11-05,Top Track,0.625,0.733,2.0,-8.757,1.0,0.0488,0.00598,0.000983,0.375,0.244,172.09,270698.0,4.0
21 Savage,89,20494004,https://i.scdn.co/image/ab6761610000e5eb4f8f76117470957c0e81e5b2,Creepin' (with The Weeknd & 21 Savage),3.69,81,2022-12-02,"['atl hip hop', 'hip hop', 'rap']","['Metro Boomin', 'The Weeknd']",https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,2024-11-05,Top Track,0.716,0.613,1.0,-6.018,0.0,0.0522,0.391,0.0,0.0813,0.157,97.914,221520.0,4.0
21 Savage,89,20494004,https://i.scdn.co/image/ab6761610000e5eb4f8f76117470957c0e81e5b2,Glock In My Lap,3.23,80,2020-10-02,"['atl hip hop', 'hip hop', 'rap']",['Metro Boomin'],https://i.scdn.co/image/ab67616d0000b273aa57907bf0cb2ca0c8cc74bc,2024-11-05,Top Track,0.847,0.733,10.0,-6.439,0.0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,193591.0,4.0
21 Savage,89,20494004,https://i.scdn.co/image/ab6761610000e5eb4f8f76117470957c0e81e5b2,Jimmy Cooks (feat. 21 Savage),3.64,80,2022-06-17,"['atl hip hop', 'hip hop', 'rap']",['Drake'],https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37,2024-11-05,Top Track,0.529,0.673,0.0,-4.711,1.0,0.175,0.000307,2.41e-06,0.093,0.366,165.921,218365.0,4.0
21 Savage,89,20494004,https://i.scdn.co/image/ab6761610000e5eb4f8f76117470957c0e81e5b2,ball w/o you,3.25,79,2018-12-21,"['atl hip hop', 'hip hop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273280689ecc5e4b2038bb5e4bd,2024-11-05,Top Track,0.892,0.633,8.0,-7.471,1.0,0.0902,0.0467,0.000189,0.139,0.459,137.994,195047.0,4.0
21 Savage,89,20494004,https://i.scdn.co/image/ab6761610000e5eb4f8f76117470957c0e81e5b2,Runnin,3.27,79,2020-10-02,"['atl hip hop', 'hip hop', 'rap']",['Metro Boomin'],https://i.scdn.co/image/ab67616d0000b273aa57907bf0cb2ca0c8cc74bc,2024-11-05,Top Track,0.819,0.626,10.0,-4.574,0.0,0.202,0.00748,0.101,0.167,0.415,143.01,195906.0,4.0
21 Savage,89,20494004,https://i.scdn.co/image/ab6761610000e5eb4f8f76117470957c0e81e5b2,It's Up (feat. Young Thug & 21 Savage),4.63,77,2024-08-30,"['atl hip hop', 'hip hop', 'rap']","['Drake', 'Young Thug']",https://i.scdn.co/image/ab67616d0000b273e955f0f0a0471ace604ecdf6,2024-11-05,Top Track,0.783,0.723,1.0,-4.881,1.0,0.135,0.0264,0.0,0.159,0.294,139.942,278001.0,4.0
21 Savage,89,20494004,https://i.scdn.co/image/ab6761610000e5eb4f8f76117470957c0e81e5b2,TOPIA TWINS (feat. Rob49 & 21 Savage),3.72,76,2023-07-28,"['atl hip hop', 'hip hop', 'rap']","['Travis Scott', 'Rob49']",https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44,2024-11-05,Top Track,0.715,0.567,1.0,-4.481,0.0,0.0865,0.06,0.0,0.0655,0.332,160.098,223174.0,4.0
21 Savage,89,20494004,https://i.scdn.co/image/ab6761610000e5eb4f8f76117470957c0e81e5b2,a lot,4.81,76,2018-12-21,"['atl hip hop', 'hip hop', 'rap']",[],https://i.scdn.co/image/ab67616d0000b273280689ecc5e4b2038bb5e4bd,2024-11-05,Top Track,0.837,0.636,1.0,-7.643,1.0,0.086,0.0395,0.00125,0.342,0.274,145.972,288624.0,4.0
21 Savage,89,20494004,https://i.scdn.co/image/ab6761610000e5eb4f8f76117470957c0e81e5b2,prove it,3.46,73,2024-01-12,"['atl hip hop', 'hip hop', 'rap']",['Summer Walker'],https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347,2024-11-05,Top Track,0.565,0.743,6.0,-5.425,0.0,0.172,0.377,0.0,0.23,0.266,133.924,207586.0,4.0
Maluma,86,34848356,https://i.scdn.co/image/ab6761610000e5eba9bc74fbec09e03f06cddf44,Según Quién,2.37,83,2023-08-25,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",['Carin Leon'],https://i.scdn.co/image/ab67616d0000b273d688b951a19f48941682e026,2024-11-05,Top Track,0.909,0.762,9.0,-3.974,1.0,0.0643,0.434,0.0,0.0856,0.843,101.987,142335.0,3.0
Maluma,86,34848356,https://i.scdn.co/image/ab6761610000e5eba9bc74fbec09e03f06cddf44,Borro Cassette,3.46,81,2015-10-30,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",[],https://i.scdn.co/image/ab67616d0000b2733c3acd23605ccd1a9fd038bd,2024-11-05,Top Track,0.73,0.701,5.0,-5.885,0.0,0.106,0.132,0.0,0.151,0.785,175.95,207307.0,4.0
